signal,threshold,accuracy,weighted_f1,large_usage,avg_cost,cost_reduction
small_margin,0.7766877461805334,0.8605174353205849,0.8604858446560107,0.33777920617065726,9.106700948095774,0.635731962076169
small_margin,0.7799500357582667,0.8608388237184638,0.860806031163774,0.3424393379399004,9.218544110557609,0.6312582355776957
small_margin,0.783212325336,0.8619636831110397,0.8619147828702233,0.34533183352080987,9.287964004499438,0.6284814398200225
small_margin,0.7864746149137334,0.8624457657078579,0.8623915393528094,0.3482243291017194,9.357383898441265,0.6257046440623494
small_margin,0.7897369044914667,0.8627671541057368,0.8627041425236063,0.35031335368793187,9.407520488510364,0.6236991804595855
small_margin,0.7929991940692,0.8627671541057368,0.8626928241146758,0.35368793186565967,9.488510364775832,0.6204595854089667
small_margin,0.7962614836469334,0.8622850715089185,0.862221671585481,0.35706251004338746,9.569500241041299,0.6172199903583481
small_margin,0.7995237732246667,0.8629278483046762,0.8628634088608099,0.36091917081793345,9.662060099630404,0.6135175960147838
small_margin,0.8027860628024001,0.8630885425036157,0.8630256933416426,0.36397236059778243,9.735336654346778,0.6105865338261289
small_margin,0.8060483523801334,0.863249236702555,0.86317935463369,0.3673469387755102,9.816326530612246,0.6073469387755102
small_margin,0.8093106419578667,0.8634099309014944,0.8633374073873712,0.37104290535111684,9.905029728426804,0.6037988108629279
small_margin,0.8125729315356001,0.8638920134983127,0.8638272054502084,0.3752209545235417,10.005302908565001,0.5997878836574
small_margin,0.8158352211133334,0.8640527076972522,0.8639894955532185,0.3789169210991483,10.09400610637956,0.5962397557448176
small_margin,0.8190975106910667,0.8648561786919492,0.8647781795970092,0.383416358669452,10.201992608066849,0.591920295677326
small_margin,0.8223598002688001,0.8653382612887675,0.8652649564793616,0.3867909368471798,10.282982484332315,0.5886807006267074
small_margin,0.8256220898465334,0.8658203438855857,0.8657543677537525,0.3890406556323317,10.33697573517596,0.5865209705929616
small_margin,0.8288843794242667,0.8667845090792222,0.8667224422685256,0.3945042583962719,10.468102201510526,0.581275911939579
small_margin,0.8321466690020001,0.8669452032781617,0.8668876249785286,0.39868230756869677,10.568375381648723,0.5772649847340511
small_margin,0.8354089585797334,0.8677486742728587,0.8676777420790931,0.4033424393379399,10.680218544110557,0.5727912582355776
small_margin,0.8386712481574667,0.8679093684717981,0.8678316213192248,0.4070384059135465,10.768921741925116,0.5692431303229954
small_margin,0.8419335377352001,0.8680700626707376,0.8679849555256569,0.4123413144785473,10.896191547485136,0.5641523381005946
small_margin,0.8451958273129334,0.8680700626707376,0.8679909137260567,0.41635866945203276,10.992608066848787,0.5602956773260486
small_margin,0.8484581168906667,0.868230756869677,0.8681500886851641,0.4210188012212759,11.104451229310621,0.5558219508275751
small_margin,0.8517204064684001,0.8685521452675559,0.8684703158952424,0.4266430981841556,11.239434356419734,0.5504226257432107
small_margin,0.8549826960461334,0.8690342278643741,0.8689502404328096,0.4333922545396111,11.401414108950668,0.5439434356419732
small_margin,0.8582449856238668,0.8695163104611924,0.8694330068307717,0.437570303712036,11.501687289088864,0.5399325084364455
small_margin,0.8615072752016001,0.87015908725695,0.8700680101562903,0.44303390647597624,11.63281375542343,0.5346874497830628
small_margin,0.8647695647793334,0.8706411698537683,0.8705564599487563,0.4480154266430982,11.752370239434358,0.5299051904226257
small_margin,0.8680318543570668,0.8706411698537683,0.8705517956824113,0.4541218062027961,11.898923348867106,0.5240430660453157
small_margin,0.8712941439348001,0.8709625582516471,0.8708626279208659,0.46006749156355453,12.041619797525309,0.5183352080989876
small_margin,0.8745564335125334,0.8711232524505865,0.8710180495580909,0.4661738711232524,12.188172906958057,0.5124730837216778
small_margin,0.8778187230902668,0.8712839466495259,0.8711831875304024,0.47244094488188976,12.338582677165356,0.5064566929133858
small_margin,0.8810810126680001,0.8716053350474048,0.8714942048208281,0.47790454764582996,12.46970914349992,0.5012116342600033
small_margin,0.8843433022457334,0.8719267234452837,0.871818490147514,0.48385023300658847,12.612405592158122,0.49550377631367515
small_margin,0.8876055918234668,0.872087417644223,0.8719836071693685,0.4897959183673469,12.755102040816325,0.48979591836734704
small_margin,0.8908678814012001,0.872087417644223,0.8719805073991381,0.49670576892174195,12.920938454121806,0.4831624618351278
small_margin,0.8941301709789334,0.8724088060421019,0.8722981276407609,0.5026514542825004,13.06363490278001,0.4774546038887997
small_margin,0.8973924605566668,0.8728908886389202,0.872774093030495,0.5092399164390166,13.221757994536398,0.47112968021854407
small_margin,0.9006547501344001,0.8728908886389202,0.8727695591528618,0.5166318495902298,13.399164390165515,0.46403342439337936
small_margin,0.9039170397121334,0.8732122770367989,0.8730809905620434,0.5222561465531095,13.534147517274628,0.4586340993090149
small_margin,0.9071793292898668,0.8732122770367989,0.8730708244913451,0.5312550216937169,13.750120520649205,0.44999517917403187
small_margin,0.9104416188676001,0.8732122770367989,0.8730737826569044,0.5391290374417483,13.93909689860196,0.4424361240559216
small_margin,0.9137039084453334,0.8730515828378596,0.8729057177860745,0.5458781937972039,14.101076651132894,0.43595693395468427
small_margin,0.9169661980230668,0.8732122770367989,0.8730602294025083,0.5563233167282661,14.351759601478387,0.42592961594086454
small_margin,0.9202284876008001,0.8736943596336172,0.8735363718181668,0.5678932990519042,14.6294391772457,0.41482243291017196
small_margin,0.9234907771785335,0.8741764422304354,0.8740069210433796,0.5793025871766029,14.903262092238469,0.4038695163104612
small_margin,0.9267530667562668,0.8743371364293749,0.874172499205762,0.5913546520970593,15.192511650329422,0.39229953398682316
small_margin,0.9300153563340001,0.8748192190261932,0.8746614036610493,0.6051743532058492,15.524184476940382,0.37903262092238466
small_margin,0.9332776459117335,0.8754619958219508,0.8753067363060005,0.6188333601156998,15.852000642776796,0.3659199742889282
small_margin,0.9365399354894668,0.8759440784187691,0.8757993070471981,0.6345813916117629,16.22995339868231,0.35080186405270763
small_margin,0.9398022250672001,0.8757833842198297,0.8756299993129546,0.6508115057046441,16.619476136911455,0.33522095452354184
small_margin,0.9430645146449335,0.8757833842198297,0.8756402820970977,0.6667202313996464,17.00128555359151,0.31994857785633957
small_margin,0.9463268042226668,0.8759440784187691,0.8757930321775542,0.6863249236702555,17.47179816808613,0.3011280732765548
small_margin,0.9495890938004001,0.8757833842198297,0.8756363582218538,0.7036798971557127,17.888317531737105,0.2844672987305158
small_margin,0.9528513833781335,0.8764261610155873,0.8762793461221345,0.7224811184316247,18.339546842358992,0.2664181263056403
small_margin,0.9561136729558668,0.8765868552145267,0.8764410210837905,0.7420858107022337,18.810059456853608,0.24759762172585564
small_margin,0.9593759625336001,0.8767475494134662,0.8766083403080182,0.7671541057367829,19.41169853768279,0.22353205849268842
small_margin,0.9626382521113335,0.877068937811345,0.8769330405265368,0.7939900369596657,20.055760887031976,0.19776956451872096
small_margin,0.9659005416890668,0.877068937811345,0.876930644403769,0.8303069259199742,20.92736622207938,0.1629053511168247
small_margin,0.9691628312668001,0.8765868552145267,0.8764521527415294,0.8699983930580106,21.879961433392253,0.12480154266430987
small_margin,0.9724251208445335,0.876265466816648,0.8761440821052235,0.919331512132412,23.063956291177888,0.07744174835288442
small_margin,0.9756874104222667,0.8764261610155873,0.8763033512060907,0.971557126787723,24.317371042905354,0.02730515828378588
small_margin,0.9789497,0.8764261610155873,0.8763033512060907,1.0,25.0,0.0
